"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,1,4,5,"AA","N120EE","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1217",-11.00,0.00,0.00,0.00,,,,,,
2019,1,5,6,"AA","N135NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1219",-9.00,0.00,0.00,0.00,,,,,,
2019,1,6,7,"AA","N128AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1220",-8.00,0.00,0.00,0.00,,,,,,
2019,1,7,1,"AA","N127AA","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1239",11.00,11.00,0.00,0.00,,,,,,
2019,1,8,2,"AA","N128AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1217",-11.00,0.00,0.00,0.00,,,,,,
2019,1,9,3,"AA","N143AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1211",-17.00,0.00,0.00,0.00,,,,,,
2019,1,10,4,"AA","N126AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1215",-13.00,0.00,0.00,0.00,,,,,,
2019,1,11,5,"AA","N133AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1222",-6.00,0.00,0.00,0.00,,,,,,
2019,1,12,6,"AA","N123NN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1236",8.00,8.00,0.00,0.00,,,,,,
2019,1,13,7,"AA","N126AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1218",-10.00,0.00,0.00,0.00,,,,,,
2019,1,14,1,"AA","N132AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1241",13.00,13.00,0.00,0.00,,,,,,
2019,1,15,2,"AA","N126AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1247",19.00,19.00,1.00,0.00,0.00,0.00,1.00,0.00,18.00,
2019,1,16,3,"AA","N133AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1226",-2.00,0.00,0.00,0.00,,,,,,
