Detailed Statistics Arrivals  
Destination Airport: Los Angeles, CA: Los Angeles International (LAX)
Airline: Frontier Airlines Inc. (F9)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2019

Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"F9","04/21/2019","0403","N304FR","DEN","09:45","09:30","165","151","-15","09:21","9","0","0","0","0","0"
"F9","04/21/2019","0409","N941FR","DEN","23:45","00:07","161","183","22","23:15","52","0","0","22","0","0"
"F9","04/21/2019","1515","","ATL","11:24","00:00","313","0","0","00:00","0","0","0","0","0","0"
"F9","04/22/2019","0409","N228FR","DEN","23:45","23:51","161","163","6","23:10","41","0","0","0","0","0"
"F9","04/23/2019","0403","N206FR","DEN","09:45","09:04","165","128","-41","08:55","9","0","0","0","0","0"
"F9","04/23/2019","0409","N232FR","DEN","23:45","23:14","161","134","-31","23:01","13","0","0","0","0","0"
"F9","04/23/2019","1515","N316FR","ATL","11:24","10:43","313","280","-41","10:22","21","0","0","0","0","0"
"F9","04/24/2019","0409","N312FR","DEN","23:45","23:16","161","137","-29","23:07","9","0","0","0","0","0"
"F9","04/25/2019","0403","N335FR","DEN","09:45","09:23","165","146","-22","09:10","13","0","0","0","0","0"
"F9","04/25/2019","0409","N205FR","DEN","23:45","23:34","161","158","-11","23:12","22","0","0","0","0","0"
"F9","04/25/2019","1515","N313FR","ATL","11:24","10:48","313","283","-36","10:32","16","0","0","0","0","0"
"F9","04/26/2019","0409","N301FR","DEN","23:45","00:55","161","143","70","00:47","8","70","0","0","0","0"
"F9","04/27/2019","0407","N229FR","DEN","17:55","17:49","158","148","-6","17:36","13","0","0","0","0","0"
"F9","04/27/2019","0409","N938FR","DEN","23:45","00:02","161","182","17","23:19","43","0","0","17","0","0"
"F9","04/28/2019","0403","N335FR","DEN","09:45","09:24","165","152","-21","09:12","12","0","0","0","0","0"
"F9","04/28/2019","0409","N943FR","DEN","23:45","23:36","161","158","-9","23:18","18","0","0","0","0","0"
"F9","04/28/2019","1515","N329FR","ATL","11:24","12:47","313","337","83","12:37","10","0","0","24","0","59"
"F9","04/29/2019","0409","N304FR","DEN","23:45","00:10","161","176","25","00:02","8","0","10","15","0","0"
"F9","04/30/2019","0403","N701FR","DEN","23:49","00:24","154","156","35","00:15","9","23","0","2","0","10"
"F9","04/30/2019","0405","N221FR","DEN","10:49","10:42","154","150","-7","10:24","18","0","0","0","0","0"
"F9","04/30/2019","0807","N210FR","ATL","12:11","11:45","304","284","-26","11:37","8","0","0","0","0","0"
"F9","05/01/2019","0403","N702FR","DEN","23:49","23:56","154","148","7","23:46","10","0","0","0","0","0"
"F9","05/02/2019","0403","N716FR","DEN","23:49","00:08","154","142","19","23:58","10","19","0","0","0","0"
"F9","05/02/2019","0405","N216FR","DEN","10:49","10:49","154","160","0","10:42","7","0","0","0","0","0"
"F9","05/02/2019","0807","N335FR","ATL","12:11","12:12","304","298","1","12:01","11","0","0","0","0","0"
"F9","05/03/2019","0403","N702FR","DEN","23:49","23:33","154","143","-16","23:25","8","0","0","0","0","0"
"F9","05/04/2019","0403","N711FR","DEN","23:49","01:05","154","141","76","00:56","9","61","0","0","0","15"
"F9","05/05/2019","0403","N722FR","DEN","23:39","00:01","144","139","22","23:52","9","20","0","0","0","2"
"F9","05/05/2019","0405","N330FR","DEN","10:49","11:26","154","134","37","11:19","7","0","0","0","0","37"
"F9","05/05/2019","0807","N310FR","ATL","12:16","13:06","304","281","50","13:00","6","0","0","0","0","50"
"F9","05/06/2019","0403","N723FR","DEN","23:39","00:09","144","144","30","00:01","8","30","0","0","0","0"
"F9","05/07/2019","0403","N723FR","DEN","23:39","23:53","144","135","14","23:47","6","0","0","0","0","0"
"F9","05/07/2019","0405","N235FR","DEN","10:49","10:42","154","152","-7","10:29","13","0","0","0","0","0"
"F9","05/07/2019","0807","N303FR","ATL","12:16","11:55","304","286","-21","11:47","8","0","0","0","0","0"
"F9","05/08/2019","0403","N715FR","DEN","23:39","00:12","144","137","33","00:04","8","16","0","0","0","17"
"F9","05/09/2019","0403","N701FR","DEN","23:39","02:00","144","152","141","01:52","8","102","0","8","0","31"
"F9","05/09/2019","0405","N305FR","DEN","10:49","11:33","154","170","44","11:26","7","7","0","16","0","21"
"F9","05/09/2019","0807","N347FR","ATL","12:16","12:20","304","312","4","12:06","14","0","0","0","0","0"
"F9","05/10/2019","0403","N713FR","DEN","23:39","00:11","144","153","32","23:39","32","23","0","9","0","0"
"F9","05/11/2019","0403","N704FR","DEN","23:39","23:32","144","126","-7","23:21","11","0","0","0","0","0"
"F9","05/12/2019","0403","N718FR","DEN","23:39","23:47","144","133","8","23:37","10","0","0","0","0","0"
"F9","05/12/2019","0405","N322FR","DEN","10:49","10:32","154","145","-17","10:08","24","0","0","0","0","0"
"F9","05/12/2019","0807","N301FR","ATL","12:16","12:17","304","286","1","12:11","6","0","0","0","0","0"
"F9","05/13/2019","0403","N718FR","DEN","23:39","01:10","144","142","91","00:59","11","12","0","0","0","79"
"F9","05/14/2019","0403","N705FR","DEN","23:39","23:38","144","133","-1","23:31","7","0","0","0","0","0"
"F9","05/14/2019","0405","N338FR","DEN","10:49","10:49","154","146","0","10:38","11","0","0","0","0","0"
"F9","05/14/2019","0807","N326FR","ATL","12:16","11:44","304","279","-32","11:32","12","0","0","0","0","0"
"F9","05/15/2019","0403","N714FR","DEN","23:39","00:58","144","157","79","00:47","11","16","0","13","0","50"
"F9","05/16/2019","0403","N705FR","DEN","23:39","00:25","144","166","46","23:57","28","24","0","22","0","0"
"F9","05/16/2019","0405","N213FR","DEN","10:49","10:48","154","159","-1","10:38","10","0","0","0","0","0"
"F9","05/16/2019","0807","N350FR","ATL","12:16","11:53","304","288","-23","11:45","8","0","0","0","0","0"
"F9","05/17/2019","0403","N714FR","DEN","23:39","23:48","144","142","9","23:40","8","0","0","0","0","0"
"F9","05/18/2019","0403","N710FR","DEN","23:39","00:17","144","152","38","00:09","8","30","0","8","0","0"
"F9","05/19/2019","0403","N714FR","DEN","23:39","00:17","144","147","38","00:05","12","25","0","3","0","10"
"F9","05/19/2019","0405","N233FR","DEN","10:49","10:42","154","152","-7","10:34","8","0","0","0","0","0"
"F9","05/19/2019","0807","N336FR","ATL","12:16","12:11","304","310","-5","12:06","5","0","0","0","0","0"
"F9","05/20/2019","0403","N720FR","DEN","23:39","02:24","144","197","165","02:16","8","0","74","53","0","38"
"F9","05/21/2019","0403","N709FR","DEN","23:39","00:47","144","160","68","00:37","10","9","0","16","0","43"
"F9","05/21/2019","0405","N220FR","DEN","10:49","11:25","154","189","36","11:19","6","1","0","35","0","0"
"F9","05/21/2019","0807","N344FR","ATL","12:16","12:45","304","333","29","12:34","11","0","0","29","0","0"
"F9","05/22/2019","0403","N709FR","DEN","23:39","23:57","144","153","18","23:47","10","9","0","9","0","0"
"F9","05/23/2019","0403","N722FR","DEN","23:39","23:42","144","151","3","23:28","14","0","0","0","0","0"
"F9","05/23/2019","0405","N227FR","DEN","10:49","10:39","154","149","-10","10:28","11","0","0","0","0","0"
"F9","05/23/2019","0807","N329FR","ATL","12:16","12:02","304","298","-14","11:53","9","0","0","0","0","0"
"F9","05/24/2019","0403","N723FR","DEN","23:39","23:56","144","138","17","23:45","11","0","0","0","0","17"
"F9","05/25/2019","0403","N701FR","DEN","23:39","23:52","144","150","13","23:38","14","0","0","0","0","0"
"F9","05/26/2019","0403","N712FR","DEN","23:39","01:17","144","152","98","01:04","13","4","0","8","0","86"
"F9","05/26/2019","0405","N343FR","DEN","10:49","10:44","154","138","-5","10:39","5","0","0","0","0","0"
"F9","05/26/2019","0807","N336FR","ATL","12:16","12:15","304","303","-1","12:06","9","0","0","0","0","0"
"F9","05/27/2019","0403","N722FR","DEN","23:39","23:47","144","142","8","23:39","8","0","0","0","0","0"
"F9","05/28/2019","0403","N221FR","DEN","23:39","23:59","144","138","20","23:46","13","20","0","0","0","0"
"F9","05/28/2019","0405","N330FR","DEN","10:49","10:32","154","140","-17","10:22","10","0","0","0","0","0"
"F9","05/28/2019","0807","N223FR","ATL","12:16","12:21","304","313","5","11:58","23","0","0","0","0","0"
"F9","05/29/2019","0403","N715FR","DEN","23:39","01:00","144","154","81","00:42","18","4","0","10","0","67"
"F9","05/30/2019","0403","N301FR","DEN","23:39","23:49","144","138","10","23:40","9","0","0","0","0","0"
"F9","05/30/2019","0405","N211FR","DEN","10:49","10:26","154","134","-23","10:20","6","0","0","0","0","0"
"F9","05/30/2019","0807","N347FR","ATL","12:16","13:58","304","298","102","13:48","10","4","0","0","0","98"
"F9","05/31/2019","0403","N719FR","DEN","23:39","23:40","144","147","1","23:25","15","0","0","0","0","0"
"F9","06/01/2019","0403","N714FR","DEN","23:39","01:00","144","154","81","00:46","14","32","0","10","0","39"
"F9","06/01/2019","0405","N303FR","DEN","15:36","15:57","155","180","21","15:49","8","0","0","21","0","0"
"F9","06/01/2019","1719","N311FR","CVG","09:36","09:16","291","271","-20","09:04","12","0","0","0","0","0"
"F9","06/02/2019","0403","N710FR","DEN","23:39","23:34","144","139","-5","23:26","8","0","0","0","0","0"
"F9","06/02/2019","0405","N342FR","DEN","10:49","10:29","154","143","-20","10:20","9","0","0","0","0","0"
"F9","06/02/2019","0807","N331FR","ATL","12:16","12:06","304","297","-10","11:52","14","0","0","0","0","0"
"F9","06/03/2019","0403","","DEN","23:39","00:00","144","0","0","00:00","0","0","0","0","0","0"
"F9","06/03/2019","0405","N322FR","DEN","15:14","15:21","155","144","7","15:11","10","0","0","0","0","0"
"F9","06/03/2019","1719","N308FR","CVG","09:36","09:26","291","285","-10","09:07","19","0","0","0","0","0"
"F9","06/04/2019","0403","N720FR","DEN","23:39","23:26","144","135","-13","23:15","11","0","0","0","0","0"
"F9","06/04/2019","0405","N339FR","DEN","10:49","10:29","154","136","-20","10:17","12","0","0","0","0","0"
"F9","06/04/2019","0807","N216FR","ATL","12:16","15:57","304","316","221","15:49","8","0","0","12","0","209"
"F9","06/05/2019","0403","N722FR","DEN","23:42","01:11","147","142","89","01:00","11","89","0","0","0","0"
"F9","06/05/2019","0405","N307FR","DEN","15:36","15:35","155","143","-1","15:17","18","0","0","0","0","0"
"F9","06/05/2019","1719","N228FR","CVG","09:29","09:11","291","276","-18","08:56","15","0","0","0","0","0"
"F9","06/06/2019","0403","N312FR","DEN","23:42","00:40","147","170","58","00:06","34","35","0","23","0","0"
"F9","06/06/2019","0405","N335FR","DEN","10:49","10:52","154","144","3","10:45","7","0","0","0","0","0"
"F9","06/06/2019","0807","N329FR","ATL","11:49","11:55","304","313","6","11:29","26","0","0","0","0","0"
"F9","06/07/2019","0403","N712FR","DEN","23:42","00:29","147","162","47","23:58","31","14","0","15","0","18"
"F9","06/07/2019","0405","N339FR","DEN","14:12","13:47","156","142","-25","13:37","10","0","0","0","0","0"
"F9","06/07/2019","1719","N213FR","CVG","09:29","09:06","291","275","-23","08:57","9","0","0","0","0","0"
"F9","06/08/2019","0403","N716FR","DEN","23:42","01:15","147","179","93","00:33","42","1","0","32","0","60"
"F9","06/08/2019","0405","N213FR","DEN","15:36","15:30","155","149","-6","15:17","13","0","0","0","0","0"
"F9","06/08/2019","1719","","CVG","09:29","00:00","291","0","0","00:00","0","0","0","0","0","0"
"F9","06/09/2019","0403","N722FR","DEN","23:42","00:03","147","172","21","23:22","41","0","0","21","0","0"
"F9","06/09/2019","0405","N342FR","DEN","10:49","10:28","154","140","-21","10:17","11","0","0","0","0","0"
"F9","06/09/2019","0807","N205FR","ATL","11:49","11:22","304","281","-27","11:11","11","0","0","0","0","0"
"F9","06/10/2019","0403","N715FR","DEN","23:42","00:29","147","190","47","23:33","56","4","0","43","0","0"
"F9","06/10/2019","0405","N202FR","DEN","14:12","13:53","156","142","-19","13:43","10","0","0","0","0","0"
"F9","06/10/2019","1719","N238FR","CVG","09:29","09:25","291","293","-4","09:08","17","0","0","0","0","0"
"F9","06/11/2019","0403","N721FR","DEN","23:42","00:17","147","141","35","23:59","18","35","0","0","0","0"
"F9","06/11/2019","0405","N201FR","DEN","10:49","10:36","154","148","-13","10:17","19","0","0","0","0","0"
"F9","06/11/2019","0807","N233FR","ATL","11:49","11:25","304","285","-24","11:11","14","0","0","0","0","0"
"F9","06/12/2019","0403","N715FR","DEN","23:42","00:18","147","159","36","23:52","26","5","0","18","0","13"
"F9","06/12/2019","0405","N335FR","DEN","14:12","13:51","156","140","-21","13:45","6","0","0","0","0","0"
"F9","06/12/2019","1719","N336FR","CVG","09:29","09:16","291","281","-13","09:05","11","0","0","0","0","0"
"F9","06/13/2019","0403","N338FR","DEN","23:42","00:53","147","147","71","00:43","10","14","0","0","0","57"
"F9","06/13/2019","0405","N307FR","DEN","10:49","10:34","154","146","-15","10:26","8","0","0","0","0","0"
"F9","06/13/2019","0807","N338FR","ATL","11:49","11:48","304","302","-1","11:34","14","0","0","0","0","0"
"F9","06/14/2019","0403","N709FR","DEN","23:42","00:49","147","170","67","00:14","35","0","0","59","0","8"
"F9","06/14/2019","0405","N313FR","DEN","14:12","14:01","156","151","-11","13:51","10","0","0","0","0","0"
"F9","06/14/2019","1719","N238FR","CVG","09:29","09:19","291","291","-10","09:12","7","0","0","0","0","0"
"F9","06/15/2019","0403","N714FR","DEN","23:42","00:49","147","142","67","00:38","11","10","0","0","0","57"
"F9","06/15/2019","0405","N304FR","DEN","14:12","14:04","156","134","-8","13:54","10","0","0","0","0","0"
"F9","06/15/2019","1719","N220FR","CVG","09:29","09:21","291","276","-8","09:14","7","0","0","0","0","0"
"F9","06/16/2019","0403","N716FR","DEN","23:42","00:06","147","148","24","23:55","11","23","0","1","0","0"
"F9","06/16/2019","0405","N232FR","DEN","10:49","12:45","154","166","116","12:11","34","0","0","12","0","104"
"F9","06/16/2019","0807","N307FR","ATL","11:49","11:20","304","277","-29","11:13","7","0","0","0","0","0"
"F9","06/17/2019","0403","","DEN","23:42","00:00","147","0","0","00:00","0","0","0","0","0","0"
"F9","06/17/2019","0405","N341FR","DEN","14:12","14:13","156","158","1","14:06","7","0","0","0","0","0"
"F9","06/17/2019","1719","N216FR","CVG","09:29","08:59","291","262","-30","08:48","11","0","0","0","0","0"
"F9","06/18/2019","0403","N715FR","DEN","23:42","00:04","147","143","22","23:52","12","22","0","0","0","0"
"F9","06/18/2019","0405","N338FR","DEN","10:49","10:31","154","138","-18","10:20","11","0","0","0","0","0"
"F9","06/18/2019","0807","N328FR","ATL","11:49","11:34","304","294","-15","11:17","17","0","0","0","0","0"
"F9","06/19/2019","0403","N722FR","DEN","23:42","00:06","147","159","24","23:39","27","12","0","12","0","0"
"F9","06/19/2019","0405","N230FR","DEN","14:12","13:37","156","127","-35","13:27","10","0","0","0","0","0"
"F9","06/19/2019","1719","N334FR","CVG","09:29","08:56","291","261","-33","08:48","8","0","0","0","0","0"
"F9","06/20/2019","0403","N708FR","DEN","23:42","00:30","147","145","48","00:18","12","5","0","0","0","43"
"F9","06/20/2019","0405","N211FR","DEN","10:49","11:46","154","149","57","11:32","14","16","0","0","0","41"
"F9","06/20/2019","0807","N229FR","ATL","11:49","11:26","304","281","-23","11:16","10","0","0","0","0","0"
"F9","06/21/2019","0403","","DEN","23:42","00:00","147","0","0","00:00","0","0","0","0","0","0"
"F9","06/21/2019","0405","N339FR","DEN","14:12","14:00","156","144","-12","13:53","7","0","0","0","0","0"
"F9","06/21/2019","1719","N230FR","CVG","09:29","09:17","291","275","-12","09:04","13","0","0","0","0","0"
"F9","06/22/2019","0403","N705FR","DEN","23:42","00:53","147","150","71","00:31","22","10","0","37","0","24"
"F9","06/22/2019","0405","N350FR","DEN","14:12","13:50","156","137","-22","13:43","7","0","0","0","0","0"
"F9","06/22/2019","1719","N339FR","CVG","09:29","09:26","291","287","-3","09:18","8","0","0","0","0","0"
"F9","06/23/2019","0403","N720FR","DEN","23:42","00:07","147","138","25","24:00","7","25","0","0","0","0"
"F9","06/23/2019","0405","N326FR","DEN","10:49","10:50","154","145","1","10:41","9","0","0","0","0","0"
"F9","06/23/2019","0807","N309FR","ATL","11:49","12:31","304","288","42","12:17","14","4","0","0","0","38"
"F9","06/24/2019","0403","N201FR","DEN","23:42","00:05","147","147","23","23:57","8","23","0","0","0","0"
"F9","06/24/2019","0405","N343FR","DEN","14:12","13:46","156","135","-26","13:40","6","0","0","0","0","0"
"F9","06/24/2019","1719","N202FR","CVG","09:29","09:13","291","284","-16","09:04","9","0","0","0","0","0"
"F9","06/25/2019","0403","N330FR","DEN","23:42","00:09","147","146","27","23:57","12","27","0","0","0","0"
"F9","06/25/2019","0405","N309FR","DEN","10:49","10:32","154","143","-17","10:27","5","0","0","0","0","0"
"F9","06/25/2019","0807","N336FR","ATL","11:49","11:19","304","282","-30","11:09","10","0","0","0","0","0"
"F9","06/26/2019","0403","N710FR","DEN","23:42","23:56","147","141","14","23:47","9","0","0","0","0","0"
"F9","06/26/2019","0405","N216FR","DEN","14:12","13:53","156","139","-19","13:45","8","0","0","0","0","0"
"F9","06/26/2019","1719","N334FR","CVG","09:29","09:13","291","281","-16","09:04","9","0","0","0","0","0"
"F9","06/27/2019","0403","N718FR","DEN","23:42","00:07","147","141","25","23:56","11","25","0","0","0","0"
"F9","06/27/2019","0405","N210FR","DEN","10:49","10:46","154","142","-3","10:40","6","0","0","0","0","0"
"F9","06/27/2019","0807","N311FR","ATL","11:49","11:13","304","277","-36","11:02","11","0","0","0","0","0"
"F9","06/28/2019","0403","N718FR","DEN","23:42","00:36","147","163","54","00:11","25","0","38","16","0","0"
"F9","06/28/2019","0405","N307FR","DEN","14:12","13:51","156","145","-21","13:38","13","0","0","0","0","0"
"F9","06/28/2019","1719","N221FR","CVG","09:29","08:56","291","263","-33","08:46","10","0","0","0","0","0"
"F9","06/29/2019","0403","N705FR","DEN","23:42","23:55","147","147","13","23:41","14","0","0","0","0","0"
"F9","06/29/2019","0405","N331FR","DEN","14:12","13:48","156","142","-24","13:40","8","0","0","0","0","0"
"F9","06/29/2019","1719","N343FR","CVG","09:29","09:37","291","275","8","09:18","19","0","0","0","0","0"
"F9","06/30/2019","0403","N706FR","DEN","23:42","23:47","147","152","5","23:34","13","0","0","0","0","0"
"F9","06/30/2019","0405","N227FR","DEN","10:49","10:25","154","135","-24","10:16","9","0","0","0","0","0"
"F9","06/30/2019","0807","N322FR","ATL","11:49","11:29","304","287","-20","11:00","29","0","0","0","0","0"
"F9","07/01/2019","0403","N211FR","DEN","23:42","23:55","147","151","13","23:43","12","0","0","0","0","0"
"F9","07/01/2019","0405","N206FR","DEN","14:12","13:47","156","142","-25","13:37","10","0","0","0","0","0"
"F9","07/01/2019","1719","N324FR","CVG","09:29","09:02","291","266","-27","08:39","23","0","0","0","0","0"
"F9","07/02/2019","0403","N706FR","DEN","23:42","00:05","147","177","23","23:15","50","0","0","23","0","0"
"F9","07/02/2019","0405","N232FR","DEN","10:49","10:31","154","146","-18","10:15","16","0","0","0","0","0"
"F9","07/02/2019","0807","N213FR","ATL","11:49","11:17","304","278","-32","11:10","7","0","0","0","0","0"
"F9","07/03/2019","0403","N702FR","DEN","23:42","23:41","147","146","-1","23:32","9","0","0","0","0","0"
"F9","07/03/2019","0405","N207FR","DEN","14:12","13:46","156","136","-26","13:39","7","0","0","0","0","0"
"F9","07/03/2019","1719","N307FR","CVG","09:29","09:01","291","272","-28","08:40","21","0","0","0","0","0"
"F9","07/04/2019","0403","N715FR","DEN","23:42","00:55","147","163","73","00:43","12","0","0","73","0","0"
"F9","07/04/2019","0405","N228FR","DEN","10:49","10:39","154","147","-10","10:29","10","0","0","0","0","0"
"F9","07/04/2019","0807","N308FR","ATL","11:49","11:23","304","271","-26","11:17","6","0","0","0","0","0"
"F9","07/05/2019","0403","N705FR","DEN","23:42","23:46","147","151","4","23:38","8","0","0","0","0","0"
"F9","07/05/2019","0405","N351FR","DEN","14:12","13:50","156","140","-22","13:40","10","0","0","0","0","0"
"F9","07/05/2019","1719","N322FR","CVG","09:29","09:08","291","275","-21","08:51","17","0","0","0","0","0"
"F9","07/06/2019","0403","N220FR","DEN","23:42","23:44","147","151","2","23:36","8","0","0","0","0","0"
"F9","07/06/2019","0405","N236FR","DEN","14:21","13:53","156","134","-28","13:47","6","0","0","0","0","0"
"F9","07/06/2019","1719","N351FR","CVG","09:29","09:10","291","263","-19","09:03","7","0","0","0","0","0"
"F9","07/07/2019","0403","N329FR","DEN","23:42","01:06","147","156","84","00:53","13","0","11","52","0","21"
"F9","07/07/2019","0405","N232FR","DEN","10:49","10:25","154","134","-24","10:20","5","0","0","0","0","0"
"F9","07/07/2019","0807","N229FR","ATL","11:49","12:07","304","270","18","12:00","7","18","0","0","0","0"
"F9","07/08/2019","0403","N202FR","DEN","23:42","00:50","147","150","68","00:25","25","25","0","43","0","0"
"F9","07/08/2019","0405","N311FR","DEN","14:12","18:04","156","155","232","17:52","12","232","0","0","0","0"
"F9","07/08/2019","1719","N339FR","CVG","09:29","09:01","291","270","-28","08:53","8","0","0","0","0","0"
"F9","07/09/2019","0403","N714FR","DEN","23:42","00:06","147","141","24","23:50","16","15","0","9","0","0"
"F9","07/09/2019","0405","N339FR","DEN","10:49","10:44","154","157","-5","10:24","20","0","0","0","0","0"
"F9","07/09/2019","0807","N353FR","ATL","11:49","11:05","304","269","-44","10:52","13","0","0","0","0","0"
"F9","07/10/2019","0403","N721FR","DEN","23:49","23:50","147","140","1","23:35","15","0","0","0","0","0"
"F9","07/10/2019","0405","N308FR","DEN","15:14","15:04","153","143","-10","14:53","11","0","0","0","0","0"
"F9","07/10/2019","1719","N301FR","CVG","09:14","08:53","282","267","-21","08:43","10","0","0","0","0","0"
"F9","07/11/2019","0403","N712FR","DEN","23:49","23:42","147","145","-7","23:35","7","0","0","0","0","0"
"F9","07/11/2019","0405","N339FR","DEN","10:44","10:57","152","149","13","10:48","9","0","0","0","0","0"
"F9","07/11/2019","0807","N331FR","ATL","12:02","11:48","292","282","-14","11:28","20","0","0","0","0","0"
"F9","07/12/2019","0403","","DEN","23:49","00:00","147","0","0","00:00","0","0","0","0","0","0"
"F9","07/12/2019","0405","N233FR","DEN","15:14","15:29","153","151","15","15:16","13","2","0","13","0","0"
"F9","07/12/2019","1719","N349FR","CVG","09:14","08:55","282","263","-19","08:42","13","0","0","0","0","0"
"F9","07/13/2019","0403","","DEN","23:49","00:00","147","0","0","00:00","0","0","0","0","0","0"
"F9","07/13/2019","0405","N313FR","DEN","14:08","13:59","152","143","-9","13:51","8","0","0","0","0","0"
"F9","07/13/2019","1719","N205FR","CVG","09:14","08:35","282","252","-39","08:25","10","0","0","0","0","0"
"F9","07/14/2019","0403","N717FR","DEN","23:49","00:48","147","144","59","00:38","10","11","0","0","0","48"
"F9","07/14/2019","0405","N339FR","DEN","10:44","10:27","152","144","-17","10:16","11","0","0","0","0","0"
"F9","07/14/2019","0807","N350FR","ATL","12:02","11:41","292","280","-21","11:23","18","0","0","0","0","0"
"F9","07/15/2019","0403","N717FR","DEN","23:49","00:39","147","145","50","00:22","17","12","0","0","0","38"
"F9","07/15/2019","0405","N311FR","DEN","15:14","15:16","153","145","2","15:08","8","0","0","0","0","0"
"F9","07/15/2019","1719","N233FR","CVG","09:14","08:55","282","263","-19","08:45","10","0","0","0","0","0"
"F9","07/16/2019","0403","N701FR","DEN","23:49","23:40","147","143","-9","23:31","9","0","0","0","0","0"
"F9","07/16/2019","0405","N229FR","DEN","10:44","11:09","152","144","25","10:56","13","1","0","0","0","24"
"F9","07/16/2019","0807","","ATL","12:02","00:00","292","0","0","00:00","0","0","0","0","0","0"
"F9","07/17/2019","0403","N706FR","DEN","23:49","00:11","147","152","22","24:00","11","6","0","16","0","0"
"F9","07/17/2019","0405","N220FR","DEN","15:14","15:03","153","141","-11","14:54","9","0","0","0","0","0"
"F9","07/17/2019","1719","N326FR","CVG","09:14","08:51","282","265","-23","08:39","12","0","0","0","0","0"
"F9","07/18/2019","0403","N704FR","DEN","23:49","00:06","147","141","17","23:54","12","14","0","0","0","3"
"F9","07/18/2019","0405","N329FR","DEN","10:44","10:23","152","135","-21","10:14","9","0","0","0","0","0"
"F9","07/18/2019","0807","N202FR","ATL","12:02","11:25","292","259","-37","11:17","8","0","0","0","0","0"
"F9","07/19/2019","0403","N704FR","DEN","23:49","00:01","147","144","12","23:50","11","0","0","0","0","0"
"F9","07/19/2019","0405","N351FR","DEN","15:14","14:56","153","137","-18","14:50","6","0","0","0","0","0"
"F9","07/19/2019","1719","N342FR","CVG","09:14","08:46","282","261","-28","08:33","13","0","0","0","0","0"
"F9","07/20/2019","0403","N305FR","DEN","23:49","00:31","147","140","42","00:17","14","7","0","0","0","35"
"F9","07/20/2019","0405","N347FR","DEN","14:08","13:49","152","140","-19","13:39","10","0","0","0","0","0"
"F9","07/20/2019","1719","N351FR","CVG","09:14","08:47","282","260","-27","08:41","6","0","0","0","0","0"
"F9","07/21/2019","0403","N719FR","DEN","23:49","00:12","147","142","23","23:59","13","6","0","17","0","0"
"F9","07/21/2019","0405","N308FR","DEN","10:44","10:27","152","143","-17","10:13","14","0","0","0","0","0"
"F9","07/21/2019","0807","N313FR","ATL","12:02","12:25","292","268","23","12:05","20","0","0","0","0","23"
"F9","07/22/2019","0403","N719FR","DEN","23:49","01:05","147","144","76","00:53","12","24","0","25","0","27"
"F9","07/22/2019","0405","N317FR","DEN","15:14","14:57","153","139","-17","14:50","7","0","0","0","0","0"
"F9","07/22/2019","1719","N304FR","CVG","09:14","08:53","282","265","-21","08:44","9","0","0","0","0","0"
"F9","07/23/2019","0403","N713FR","DEN","23:49","23:52","147","141","3","23:43","9","0","0","0","0","0"
"F9","07/23/2019","0405","N343FR","DEN","10:44","10:52","152","145","8","10:41","11","0","0","0","0","0"
"F9","07/23/2019","0807","N232FR","ATL","12:02","11:53","292","257","-9","11:38","15","0","0","0","0","0"
"F9","07/24/2019","0403","N713FR","DEN","23:49","00:13","147","139","24","23:59","14","4","0","0","0","20"
"F9","07/24/2019","0405","N331FR","DEN","15:14","14:54","153","135","-20","14:45","9","0","0","0","0","0"
"F9","07/24/2019","1719","N202FR","CVG","09:14","08:49","282","266","-25","08:27","22","0","0","0","0","0"
"F9","07/25/2019","0403","N717FR","DEN","23:49","23:40","147","139","-9","23:29","11","0","0","0","0","0"
"F9","07/25/2019","0405","N305FR","DEN","10:44","10:27","152","133","-17","10:21","6","0","0","0","0","0"
"F9","07/25/2019","0807","N336FR","ATL","12:02","11:47","292","275","-15","11:26","21","0","0","0","0","0"
"F9","07/26/2019","0403","N711FR","DEN","23:49","24:00","147","165","11","23:40","20","0","0","0","0","0"
"F9","07/26/2019","0405","N235FR","DEN","15:14","15:02","153","134","-12","14:54","8","0","0","0","0","0"
"F9","07/26/2019","1719","N351FR","CVG","09:14","08:50","282","263","-24","08:40","10","0","0","0","0","0"
"F9","07/27/2019","0403","N232FR","DEN","23:49","23:40","147","141","-9","23:31","9","0","0","0","0","0"
"F9","07/27/2019","0405","N351FR","DEN","14:08","13:48","152","136","-20","13:42","6","0","0","0","0","0"
"F9","07/27/2019","1719","N235FR","CVG","09:14","09:01","282","270","-13","08:46","15","0","0","0","0","0"
