,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
3734,2019,1,1,2,WN,N765SW,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2236.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3733,2019,1,1,2,WN,N447WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2033.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3732,2019,1,1,2,WN,N7827A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3731,2019,1,1,2,WN,N8328A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1534.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3730,2019,1,1,2,WN,N965WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1939.0,24.0,24.0,1.0,8.0,0.0,0.0,0.0,16.0
3729,2019,1,1,2,WN,N7826B,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1738.0,38.0,38.0,1.0,17.0,0.0,13.0,0.0,8.0
3728,2019,1,1,2,WN,N729SW,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1206.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3727,2019,1,1,2,WN,N7750A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",944.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3726,2019,1,1,2,WN,N713SW,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",636.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23892,2019,1,1,2,NK,N642NK,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2149.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3724,2019,1,1,2,WN,N8514F,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1525.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13863,2019,1,1,2,F9,N328FR,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",704.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
13862,2019,1,1,2,F9,N328FR,LAS,"Las Vegas, NV",CVG,"Cincinnati, OH",2328.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
13861,2019,1,1,2,F9,N326FR,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",2302.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
13860,2019,1,1,2,F9,N326FR,LAS,"Las Vegas, NV",DEN,"Denver, CO",407.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,2019,1,1,2,WN,N8627B,RNO,"Reno, NV",PHX,"Phoenix, AZ",930.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,2019,1,1,2,WN,N8578Q,RNO,"Reno, NV",OAK,"Oakland, CA",848.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,2019,1,1,2,WN,N901WN,RNO,"Reno, NV",OAK,"Oakland, CA",1356.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,2019,1,1,2,WN,N908WN,RNO,"Reno, NV",OAK,"Oakland, CA",2046.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,2019,1,1,2,WN,N902WN,RNO,"Reno, NV",LAX,"Los Angeles, CA",838.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,2019,1,1,2,WN,N786SW,RNO,"Reno, NV",LAX,"Los Angeles, CA",2055.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,2019,1,1,2,WN,N7836A,RNO,"Reno, NV",LAX,"Los Angeles, CA",1145.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,2019,1,1,2,WN,N213WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1656.0,41.0,41.0,1.0,32.0,0.0,0.0,0.0,9.0
3687,2019,1,1,2,WN,N7827A,RNO,"Reno, NV",LAS,"Las Vegas, NV",1439.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,2019,1,1,2,WN,N747SA,RNO,"Reno, NV",LAS,"Las Vegas, NV",726.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,2019,1,1,2,WN,N201LV,RNO,"Reno, NV",LAS,"Las Vegas, NV",1209.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,2019,1,1,2,WN,N910WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1941.0,56.0,56.0,1.0,8.0,0.0,0.0,0.0,48.0
3682,2019,1,1,2,WN,N7828A,RNO,"Reno, NV",LAS,"Las Vegas, NV",2215.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,2019,1,1,2,WN,N241WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",950.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,2019,1,1,2,WN,N8581Z,RNO,"Reno, NV",DEN,"Denver, CO",944.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,2019,1,1,2,WN,N913WN,RNO,"Reno, NV",DEN,"Denver, CO",1922.0,32.0,32.0,1.0,11.0,0.0,8.0,0.0,13.0
3678,2019,1,1,2,WN,N256WN,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",1647.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,2019,1,1,2,WN,N8725L,PIT,"Pittsburgh, PA",LAS,"Las Vegas, NV",848.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,2019,1,1,2,WN,N718SW,PIT,"Pittsburgh, PA",LAS,"Las Vegas, NV",2040.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
18909,2019,1,1,2,WN,N7836A,OAK,"Oakland, CA",RNO,"Reno, NV",912.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17272,2019,1,1,2,NK,N692NK,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",709.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,2019,1,1,2,AA,N940NN,DFW,"Dallas/Fort Worth, TX",RNO,"Reno, NV",2335.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23492,2019,1,1,2,NK,N604NK,BWI,"Baltimore, MD",LAS,"Las Vegas, NV",1008.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18910,2019,1,1,2,WN,N440LV,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",711.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,2019,1,1,2,WN,N7846A,RNO,"Reno, NV",PHX,"Phoenix, AZ",1937.0,87.0,87.0,1.0,76.0,0.0,0.0,0.0,11.0
3636,2019,1,1,2,AA,N982NN,LAS,"Las Vegas, NV",JFK,"New York, NY",1829.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,2019,1,1,2,WN,N791SW,RNO,"Reno, NV",SAN,"San Diego, CA",2243.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,2019,1,1,2,WN,N7859B,RNO,"Reno, NV",SJC,"San Jose, CA",1834.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13859,2019,1,1,2,F9,N318FR,DEN,"Denver, CO",LAS,"Las Vegas, NV",2306.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13858,2019,1,1,2,F9,N317FR,LAS,"Las Vegas, NV",IAD,"Washington, DC",1526.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13857,2019,1,1,2,F9,N309FR,ORD,"Chicago, IL",LAS,"Las Vegas, NV",2120.0,33.0,33.0,1.0,0.0,0.0,24.0,0.0,9.0
13856,2019,1,1,2,F9,N309FR,LAS,"Las Vegas, NV",RDU,"Raleigh/Durham, NC",714.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
13855,2019,1,1,2,F9,N303FR,MCO,"Orlando, FL",LAS,"Las Vegas, NV",909.0,45.0,45.0,1.0,45.0,0.0,0.0,0.0,0.0
13854,2019,1,1,2,F9,N303FR,LAS,"Las Vegas, NV",MCO,"Orlando, FL",509.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13853,2019,1,1,2,F9,N232FR,COS,"Colorado Springs, CO",LAS,"Las Vegas, NV",1926.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13852,2019,1,1,2,F9,N232FR,LAS,"Las Vegas, NV",COS,"Colorado Springs, CO",1158.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13851,2019,1,1,2,F9,N211FR,LAS,"Las Vegas, NV",SAT,"San Antonio, TX",2042.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13850,2019,1,1,2,F9,N211FR,IAD,"Washington, DC",LAS,"Las Vegas, NV",1305.0,17.0,17.0,1.0,0.0,0.0,11.0,0.0,6.0
13849,2019,1,1,2,F9,N211FR,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",2222.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13848,2019,1,1,2,F9,N202FR,LAS,"Las Vegas, NV",ORD,"Chicago, IL",615.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3711,2019,1,1,2,WN,N7815L,SAN,"San Diego, CA",RNO,"Reno, NV",2356.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3710,2019,1,1,2,WN,N558WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,2019,1,1,2,WN,N7831B,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2015.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,2019,1,1,2,WN,N238WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",801.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3707,2019,1,1,2,WN,N7730A,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1402.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,2019,1,1,2,WN,N7828A,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1836.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
17147,2019,1,1,2,NK,N621NK,LAS,"Las Vegas, NV",TPA,"Tampa, FL",431.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3705,2019,1,1,2,WN,N7818L,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1336.0,36.0,36.0,1.0,3.0,0.0,20.0,0.0,13.0
3704,2019,1,1,2,WN,N7875A,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1713.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,2019,1,1,2,WN,N285WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",956.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3702,2019,1,1,2,WN,N8511K,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1047.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,2019,1,1,2,WN,N243WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2101.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,2019,1,1,2,WN,N7826B,RNO,"Reno, NV",SJC,"San Jose, CA",1113.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,2019,1,1,2,WN,N481WN,RNO,"Reno, NV",SAN,"San Diego, CA",707.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13065,2019,1,1,2,B6,N637JB,LAS,"Las Vegas, NV",BOS,"Boston, MA",549.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13064,2019,1,1,2,B6,N653JB,BOS,"Boston, MA",LAS,"Las Vegas, NV",2103.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
13063,2019,1,1,2,B6,N987JB,LAS,"Las Vegas, NV",JFK,"New York, NY",1934.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28951,2019,1,1,2,UA,N77525,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1234.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28952,2019,1,1,2,UA,N39450,DEN,"Denver, CO",LAS,"Las Vegas, NV",2002.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17748,2019,1,1,2,AA,N184US,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",1339.0,71.0,71.0,1.0,0.0,0.0,0.0,0.0,71.0
10871,2019,1,1,2,AA,N138AN,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1617.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17560,2019,1,1,2,AA,N824NN,LAS,"Las Vegas, NV",DCA,"Washington, DC",2055.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28953,2019,1,1,2,UA,N39416,LAS,"Las Vegas, NV",ORD,"Chicago, IL",445.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24013,2019,1,1,2,AA,N668AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1845.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28954,2019,1,1,2,UA,N77536,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",854.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,2019,1,1,2,NK,N686NK,LAS,"Las Vegas, NV",DTW,"Detroit, MI",2020.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10842,2019,1,1,2,AA,N895NN,LAS,"Las Vegas, NV",ORD,"Chicago, IL",1735.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28955,2019,1,1,2,UA,N462UA,LAS,"Las Vegas, NV",ORD,"Chicago, IL",1146.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28950,2019,1,1,2,UA,N73251,IAD,"Washington, DC",LAS,"Las Vegas, NV",2051.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10836,2019,1,1,2,AA,N137AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2208.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
10831,2019,1,1,2,AA,N346AN,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2040.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17717,2019,1,1,2,AA,N931AN,RNO,"Reno, NV",DFW,"Dallas/Fort Worth, TX",1132.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28957,2019,1,1,2,UA,N68834,RNO,"Reno, NV",DEN,"Denver, CO",858.0,24.0,24.0,1.0,0.0,0.0,24.0,0.0,0.0
20297,2019,1,1,2,AS,N844VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2049.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20296,2019,1,1,2,AS,N363VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",2158.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20295,2019,1,1,2,AS,N926VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",2035.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20294,2019,1,1,2,AS,N635VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2250.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20293,2019,1,1,2,AS,N363VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1630.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20292,2019,1,1,2,AS,N926VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1743.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20291,2019,1,1,2,AS,N363VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1913.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20290,2019,1,1,2,AS,N844VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28956,2019,1,1,2,UA,N33266,IAH,"Houston, TX",LAS,"Las Vegas, NV",1541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10876,2019,1,1,2,AA,N980NN,DFW,"Dallas/Fort Worth, TX",RNO,"Reno, NV",1906.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10900,2019,1,1,2,AA,N824NN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1302.0,27.0,27.0,1.0,9.0,11.0,7.0,0.0,0.0
12568,2019,1,1,2,G4,225NV,LAS,"Las Vegas, NV",CVG,"Cincinnati, OH",2054.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,20.0
28943,2019,1,1,2,UA,N38451,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1451.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10143,2019,1,1,2,AA,N385AM,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2335.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10150,2019,1,1,2,AA,N981AN,LAS,"Las Vegas, NV",ORD,"Chicago, IL",2027.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25119,2019,1,1,2,AA,N817AW,LAS,"Las Vegas, NV",CLT,"Charlotte, NC",1705.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,2019,1,1,2,AA,N837AW,RNO,"Reno, NV",PHX,"Phoenix, AZ",902.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
28944,2019,1,1,2,UA,N30401,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1456.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2369,2019,1,1,2,AA,N819AW,PHX,"Phoenix, AZ",RNO,"Reno, NV",2217.0,21.0,21.0,1.0,0.0,0.0,21.0,0.0,0.0
10174,2019,1,1,2,AA,N981AN,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1405.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17810,2019,1,1,2,AA,N390AA,LAS,"Las Vegas, NV",MIA,"Miami, FL",2041.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10201,2019,1,1,2,AA,N156AN,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",736.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
23805,2019,1,1,2,NK,N614NK,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1759.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25082,2019,1,1,2,AA,N652AW,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",905.0,23.0,23.0,1.0,0.0,0.0,23.0,0.0,0.0
28945,2019,1,1,2,UA,N33266,LAS,"Las Vegas, NV",DEN,"Denver, CO",1941.0,16.0,16.0,1.0,0.0,0.0,16.0,0.0,0.0
25055,2019,1,1,2,AA,N982VJ,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",1049.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
17529,2019,1,1,2,AA,N129AA,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",833.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2019,1,1,2,NK,N684NK,LAS,"Las Vegas, NV",ORD,"Chicago, IL",29.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28946,2019,1,1,2,UA,N76529,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28947,2019,1,1,2,UA,N69833,LAS,"Las Vegas, NV",IAD,"Washington, DC",2025.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10980,2019,1,1,2,AA,N188US,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",2156.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,2019,1,1,2,NK,N694NK,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1101.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17779,2019,1,1,2,AA,N184US,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1140.0,107.0,107.0,1.0,94.0,0.0,13.0,0.0,0.0
28948,2019,1,1,2,UA,N37456,LAS,"Las Vegas, NV",DEN,"Denver, CO",1124.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10953,2019,1,1,2,AA,N193UW,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",1130.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28949,2019,1,1,2,UA,N78448,IAH,"Houston, TX",LAS,"Las Vegas, NV",1304.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10929,2019,1,1,2,AA,N188US,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1842.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20289,2019,1,1,2,AS,N530VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1500.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20288,2019,1,1,2,AS,N363VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1407.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20287,2019,1,1,2,AS,N522VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1247.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17591,2019,1,1,2,AA,N186AN,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1421.0,41.0,41.0,1.0,41.0,0.0,0.0,0.0,0.0
20262,2019,1,1,2,AS,N237AK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2218.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2019,1,1,2,G4,306NV,SCK,"Stockton, CA",LAS,"Las Vegas, NV",1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20261,2019,1,1,2,AS,N237AK,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1741.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28961,2019,1,1,2,UA,N67845,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1234.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
20260,2019,1,1,2,AS,N318AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1946.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28960,2019,1,1,2,UA,N417UA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1822.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28959,2019,1,1,2,UA,N68891,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2111.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20259,2019,1,1,2,AS,N558AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2346.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28958,2019,1,1,2,UA,N447UA,RNO,"Reno, NV",DEN,"Denver, CO",1658.0,15.0,15.0,1.0,0.0,0.0,15.0,0.0,0.0
20258,2019,1,1,2,AS,N533AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20257,2019,1,1,2,AS,N319AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1029.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20256,2019,1,1,2,AS,N319AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1431.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
20255,2019,1,1,2,AS,N318AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",807.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20254,2019,1,1,2,AS,N318AS,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1538.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20253,2019,1,1,2,AS,N556AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",852.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20252,2019,1,1,2,AS,N494AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1047.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
25013,2019,1,1,2,AA,N655AW,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1936.0,28.0,28.0,1.0,0.0,0.0,28.0,0.0,0.0
17681,2019,1,1,2,AA,N914UY,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1948.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10826,2019,1,1,2,AA,N346AN,LAS,"Las Vegas, NV",PHL,"Philadelphia, PA",605.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25018,2019,1,1,2,AA,N655AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1600.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25027,2019,1,1,2,AA,N579UW,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2049.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23917,2019,1,1,2,NK,N521NK,ATL,"Atlanta, GA",LAS,"Las Vegas, NV",2048.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23836,2019,1,1,2,NK,N612NK,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2251.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,2019,1,1,2,NK,N604NK,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",2205.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23867,2019,1,1,2,NK,N623NK,LAS,"Las Vegas, NV",DTW,"Detroit, MI",609.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20263,2019,1,1,2,AS,N318AS,LAS,"Las Vegas, NV",SEA,"Seattle, WA",1231.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
23774,2019,1,1,2,NK,N609NK,LAS,"Las Vegas, NV",EWR,"Newark, NJ",605.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20264,2019,1,1,2,AS,N281AK,PDX,"Portland, OR",LAS,"Las Vegas, NV",2238.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20266,2019,1,1,2,AS,N533AS,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1053.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20286,2019,1,1,2,AS,N635VA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",848.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
20285,2019,1,1,2,AS,N635VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1109.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
20284,2019,1,1,2,AS,N855VA,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",818.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
